id,title,lead_paragraph,source,category,label,label_str,protocol,run_name,model_name,y_true,y_pred,y_score,clickbait_score_normalized,is_correct,error_type,confidence_in_prediction,confidence_error_rank,title_char_len,title_word_count,title_n_question,title_n_exclamation,title_n_number,title_n_cb_keywords,title_n_curiosity_gap_cues,title_n_ambiguous_cues,length_bin,has_question,has_clickbait_keyword,has_curiosity_gap,has_number,source_cb_rate_diagnostic,category_cb_rate_diagnostic
article_1741,Giải mật thể thao: Vì sao Alexander-Arnold đổi thành 'Trent' trên áo đấu Real?,"Trent Alexander-Arnold ra mắt Real Madrid với cái tên “Trent” trên áo đấu, thay vì “Alexander-Arnold” như thời còn ở Liverpool. Nó không đơn thuần xuất phát từ mục đích đơn giản tên gọi.",VnExpress,Thể thao,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7172853230127674,0.7172853230127674,True,TP,0.7172853230127674,,78,14,1,0,0,1,1,0,long,has_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.1447368421052631,0.2584615384615384
article_1742,Dòng người xếp hàng vào sân chờ mở hội mừng Nam Định vô địch V-League,"Nam ĐịnhHàng nghìn người hâm mộ đổ về sân Thiên Trường để theo dõi Nam Định đấu Hà Tĩnh ở vòng 26 V-League 2024-2025, trước khi nâng Cup vô địch lần thứ hai.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2811099737177552,0.2811099737177552,True,TN,0.7188900262822449,,69,15,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2584615384615384
article_1743,Huyền thoại UFC Jon Jones giải nghệ,"Jon Jones, võ sĩ MMA vĩ đại bậc nhất lịch sử, bất ngờ giải nghệ ở tuổi 37, nên Tom Aspinall được nâng lên thành nhà vô địch chính thức hạng nặng UFC.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.347652619027344,0.347652619027344,True,TN,0.652347380972656,,35,7,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2584615384615384
article_1744,Alcaraz vào trận chung kết thứ 5 liên tiếp,"AnhHạt giống số một Carlos Alcaraz vào chung kết Queen’s Club Championships sau khi hạ đồng hương Roberto Bautista Agut 6-4, 6-4 chiều 21/6.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4472258226761548,0.4472258226761548,True,TN,0.5527741773238453,,42,9,0,0,1,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2584615384615384
article_1747,Đội nào sẽ xuống hạng ở V-League 2024-2025?,"1,5 suất xuống hạng Nhất mùa sau chỉ còn là cuộc đua giữa Quảng Nam, Đà Nẵng và Bình Định.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3798372378391618,0.3798372378391618,True,TN,0.6201627621608382,,43,8,1,0,2,0,0,0,short,has_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2584615384615384
article_1752,CLB Ninh Bình lập nhiều kỷ lục khi bất bại ở giải hạng Nhất,"Đồng ThápHạ Đồng Tháp 2-1 ở vòng cuối giải hạng Nhất, Ninh Bình trở thành đội đầu tiên trong lịch sử bóng đá chuyên nghiệp Việt Nam vô địch với thành tích bất bại.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4505422097204004,0.4505422097204004,True,TN,0.5494577902795996,,59,14,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2584615384615384
article_1756,Yamal nghỉ hè cùng Neymar,"BrazilSiêu sao Tây Ban Nha Lamine Yamal đến Brazil nghỉ hè cùng Neymar, thần tượng lớn nhất trong sự nghiệp bóng đá.",VnExpress,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.6152121812124496,0.6152121812124496,False,FP,0.6152121812124496,59.0,25,5,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2584615384615384
article_1761,Phú Quốc có gì mà khách Trung Quốc nhộn nhịp đến chơi?,"Khách Trung Quốc đã và đang trở lại Phú Quốc nhiều và tạo cú hích mạnh mẽ, để hòn đảo xinh đẹp này phát triển du lịch. Địa phương sẽ làm gì để giữ chân khách nước này đến chơi nhiều hơn?",Tuổi Trẻ,Du lịch & Ẩm thực,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.6442248588049682,0.6442248588049682,True,TP,0.6442248588049682,,54,12,1,0,0,0,0,0,short,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2904564315352697,0.4311926605504587
article_1763,Vỡ òa bữa tiệc pháo hoa cùng rock của Bồ Đào Nha và Anh,"Tối 21-6, hơn 10.000 khán giả tại khán đài DIFF 2025 và hàng trăm ngàn người dân, du khách đã cùng hướng mắt lên bầu trời sông Hàn để chiêm ngưỡng hai màn trình diễn pháo hoa đẳng cấp từ Bồ Đào Nha và Vương quốc Anh.",Tuổi Trẻ,Du lịch & Ẩm thực,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5341184037687977,0.5341184037687977,False,FP,0.5341184037687977,133.0,55,14,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2904564315352697,0.4311926605504587
article_1780,"Đã có điểm thi lớp 10 của TP.HCM, bạn đọc tra cứu tại đây",Sở GD-ĐT TP.HCM vừa công bố điểm thi lớp 10 của 76.154 thí sinh tham dự kỳ thi tuyển sinh lớp 10 năm 2025. Bạn đọc tra cứu điểm thi lớp 10 tại https://thanhnien.vn/giao-duc/tra-cuu-diem-lop-10.htm.,Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.267340228703609,0.267340228703609,True,TN,0.7326597712963909,,57,14,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2986111111111111,0.23125
article_1782,"Gần ngày thi tốt nghiệp THPT: Nên học gì, nghỉ ngơi thế nào?","Trong tuần cuối cùng trước kỳ thi tốt nghiệp THPT, việc nhồi nhét quá nhiều thông tin đôi khi phản tác dụng.",Thanh Niên,Giáo dục & Học đường,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7223234870518533,0.7223234870518533,True,TP,0.7223234870518533,,60,13,1,0,0,0,0,0,medium,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1786,"Những lưu ý để tham gia quy trình xét tuyển đại học, cao đẳng","Hiện nay nhiều trường ĐH đang mở cổng tuyển sinh để tiếp nhận các dữ liệu thí sinh, minh chứng xét tuyển… Đây là một bước bắt buộc trong quy trình xét tuyển của nhiều trường trước khi đến giai đoạn đăng ký nguyện vọng trên Hệ thống tuyển sinh chung của Bộ GD-ĐT.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.245755676151027,0.245755676151027,True,TN,0.754244323848973,,61,14,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1787,Cách chọn tổ hợp môn xét tuyển ĐH năm 2025 để tăng khả năng trúng tuyển,"Năm 2025, một trong những điểm mới tuyển sinh ĐH là tổ hợp môn xét tuyển. Bên cạnh bổ sung các tổ hợp mới bám sát chương trình Giáo dục phổ thông 2018, các trường bỏ các tổ hợp không còn phù hợp. Đáng chú ý, có trường ĐH dừng sử dụng tổ hợp môn xét tuyển truyền thống khối C00 (văn-sử- địa) khiến thí sinh lo lắng. Sau văn bản yêu cầu của Bộ GD-ĐT các trường đã bổ sung tổ hợp xét tuyển này trong năm nay.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1330670127129022,0.1330670127129022,True,TN,0.8669329872870978,,71,16,0,0,1,1,0,0,medium,no_question,has_clickbait_keyword,no_curiosity_gap,has_number,0.2986111111111111,0.23125
article_1799,Tra cứu điểm thi trên Thanh Niên Online: Nhiều thông tin tiện ích cho bạn đọc,"Không chỉ đáp ứng nhu cầu tra cứu điểm thi lớp 6, lớp 10 và thi tốt nghiệp THPT nhanh, chính xác, khi truy cập vào trang tra cứu điểm thi năm 2025 trên Thanh Niên Online, phụ huynh và học sinh còn nhận được nhiều thông tin tiện ích khác.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2921726991725454,0.2921726991725454,True,TN,0.7078273008274546,,77,16,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1808,Nhiều ứng viên nghề luật ngỡ ngàng khi được hỏi có chịu khó không?,"Theo các nhà chuyên môn, thiếu kỹ năng mềm và kỹ năng nghề nghiệp là một trong những nguyên nhân khiến nhiều sinh viên nghề luật gặp khó khăn trong tuyển dụng.",Thanh Niên,Giáo dục & Học đường,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7843610361263339,0.7843610361263339,True,TP,0.7843610361263339,,66,14,1,0,0,0,0,0,medium,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1814,"Trường CĐ Kinh tế đối ngoại công bố điểm chuẩn học bạ, tiếp tục nhận hồ sơ","Sau hơn 6 tháng nhận hồ sơ xét học bạ, Trường CĐ Kinh tế đối ngoại công bố điểm chuẩn và tiếp tục xét tuyển hàng ngàn chỉ tiêu với nhiều tổ hợp môn mới.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.133305029359524,0.133305029359524,True,TN,0.866694970640476,,74,17,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1826,TP.HCM lắp đặt camera toàn bộ các điểm thi và hội đồng chấm thi tốt nghiệp THPT,"Ngày 16.6, Sở GD-ĐT TP.HCM đã công bố danh sách 171 điểm thi tốt nghiệp THPT 2025 với tổng số khoảng 4.800 phòng thi, trung bình mỗi điểm thi có 28 phòng. Đồng thời sẽ lắp đặt camera toàn bộ các điểm thi và hội đồng chấm thi để giám sát và bảo mật an toàn đề thi, bài thi.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1245035268545553,0.1245035268545553,True,TN,0.8754964731454447,,79,17,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1827,"Trước ngày thi tốt nghiệp THPT, hiệu trưởng nhắn học sinh đừng chủ quan, giữ bình tĩnh","Chỉ còn 10 ngày nữa, học sinh sẽ bước vào kỳ thi tốt nghiệp THPT 2025, Hiệu trưởng Trường THPT Ernst Thälmann (Q.1, TP.HCM) đã nhắn nhủ học sinh hãy viết tương lai bằng nỗ lực, lòng tử tế, sự can đảm và khát vọng bay xa.",Thanh Niên,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3407146528647183,0.3407146528647183,True,TN,0.6592853471352818,,86,17,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.23125
article_1852,"Người dân chen kín vỉa hè, tranh nhau mua cua luộc ở TPHCM","Mỗi chiều, nhiều người dân ở TPHCM tụ tập, xếp hàng dài chờ đợi rồi tranh nhau mua những con cua luộc được một nhóm người đem đến bày bán theo kiểu dã chiến trên vỉa hè.",VietNamNet,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.6385468161508202,0.6385468161508202,False,FP,0.6385468161508202,47.0,58,13,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.3174157303370786,0.5701754385964912
article_1857,Cha 75 tuổi lặn lội đi xe máy hàng trăm km tìm bố mẹ đẻ cho con gái nuôi,TRUNG QUỐC - Cả đời nuôi con khôn lớn trưởng thành nhưng có một điều ông Cẩu Kim Thủy luôn đau đáu là chưa tìm được bố mẹ đẻ cho cô con gái nuôi của mình.,VietNamNet,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.6095271473541217,0.6095271473541217,False,FP,0.6095271473541217,65.0,72,19,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.3174157303370786,0.5701754385964912
article_1859,488 thí sinh đạt điểm tuyệt đối môn Ngoại ngữ thi lớp 10 TP.HCM,"Theo phổ điểm Sở GD&ĐT TP.HCM công bố, số thí sinh đạt điểm tuyệt đối ở môn Ngoại ngữ (chủ yếu tiếng Anh) là 488, chưa bằng 1/3 so với năm ngoái.",Kênh14,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2027517517430959,0.2027517517430959,True,TN,0.7972482482569041,,63,14,0,0,2,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.7692307692307693,0.23125
article_1865,"Loạt ""idol tài năng"" với điểm chứng chỉ tuyệt đối đăng ký vào Bách khoa, không sân khấu vẫn chói mắt như thường","Các ""idol"" này quá xịn phải không nào!",Kênh14,Giáo dục & Học đường,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.3922458230615047,0.3922458230615047,False,FN,0.6077541769384953,66.0,111,23,0,0,0,0,0,0,very_long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.7692307692307693,0.23125
article_1879,"Ngừng ăn đường, đây sẽ là 3 bộ phận biết ơn bạn đầu tiên","Bạn không cần phải tuyệt đối kiêng ngọt, nhưng nếu giảm lượng đường tinh luyện nạp vào mỗi ngày, cơ thể sẽ cảm ơn bạn.",SaoStar,Sức khỏe & Đời sống,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.5600883209008656,0.5600883209008656,True,TP,0.5600883209008656,,56,14,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.5701754385964912
article_1883,7 thực phẩm nên xuất hiện nhiều hơn trong bữa ăn của chị em bị u xơ,"U xơ tử cung là tình trạng phổ biến ở phụ nữ trong độ tuổi sinh sản, ảnh hưởng đến chất lượng sống và sức khỏe sinh sản.",SaoStar,Sức khỏe & Đời sống,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7495801411011057,0.7495801411011057,True,TP,0.7495801411011057,,67,17,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.5701754385964912
article_1887,"Không uống được sữa, đây là 5 loại sinh tố giàu canxi giúp ngừa loãng xương hiệu quả","Không dung nạp lactose không có nghĩa là bạn phải lo lắng về việc thiếu canxi, loãng xương.",SaoStar,Sức khỏe & Đời sống,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.8166632793736027,0.8166632793736027,True,TP,0.8166632793736027,,84,18,0,0,1,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.5701754385964912
article_1889,"8 dấu hiệu cảnh báo thận đang gặp vấn đề, tuyệt đối không nên bỏ qua","Thận đóng vai trò then chốt trong việc lọc máu, điều hòa huyết áp cũng như loại bỏ độc tố ra khỏi cơ thể.",SaoStar,Sức khỏe & Đời sống,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.5914391603211062,0.5914391603211062,True,TP,0.5914391603211062,,68,16,0,0,1,1,0,0,medium,no_question,has_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.5701754385964912
article_1898,Video tennis Alcaraz - Rinderknech: Đẳng cấp lên tiếng đúng lúc (Queen's Club),"(Tin thể thao - Tin Tennis) Rinderknech khiến Alcaraz rất vất vả nhưng tới thời điểm quyết định, tay vợt người Tây Ban Nha đã thể hiện được bản lĩnh.",24h,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4307829505122957,0.4307829505122957,True,TN,0.5692170494877042,,78,13,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.4397163120567376,0.2584615384615384
article_1911,"Bóng chuyền nam Việt Nam thắng 2 set, khiến nhà vô địch Qatar vất vả ở giải châu Á","(Tin thể thao, tin bóng chuyền) Đội tuyển bóng chuyền nam Việt Nam trình diễn ấn tượng, có set thắng khó tin trước dàn sao nhập tịch của nhà đương kim vô địch châu Á Qatar.",24h,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3632893139941013,0.3632893139941013,True,TN,0.6367106860058986,,82,19,0,0,1,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.4397163120567376,0.2584615384615384
article_1917,"Người đẹp bóng chuyền cao ngất ngưởng 2m05, tâm điểm ở giải thế giới VNL 2025","(Tin thể thao, tin bóng chuyền) Anna Smrek, “khổng lồ” cao 2m05 của tuyển Canada, đang gây sốt tại VNL 2025 với phong độ xuất sắc và ngoại hình nổi bật.",24h,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4758407692725707,0.4758407692725707,True,TN,0.5241592307274293,,77,16,0,0,3,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.4397163120567376,0.2584615384615384
article_1918,Tân binh Man City gây ngỡ ngàng - Tạp chí Tri thức,Rayan Ait-Nouri ra mắt ấn tượng trong màu áo Manchester City ở chiến thắng 6-0 trước Al Ain tại FIFA Club World Cup 2025 sáng 23/6.,Báo Mới,Thể thao,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.5354250423848576,0.5354250423848576,True,TP,0.5354250423848576,,50,12,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.2584615384615384
article_1923,Carlos Alcaraz có chức vô địch thứ năm trong mùa giải - Đài Phát thanh và truyền hình Hà Nội,"Carlos Alcaraz đã thâu tóm chức vô địch thứ năm trong mùa giải khi giành chiến thắng sau 3 set đấu với các tỉ số 7-5, 6-7, 6-2 trước Jiri Lehecka tại chung kết giải quần vợt Queen's Club.",Báo Mới,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4540065736147882,0.4540065736147882,True,TN,0.5459934263852118,,92,20,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.2685765443151298
article_1936,Lý do kỳ lạ khiến Leicester City vẫn chờ sa thải Van Nistelrooy - Báo Pháp Luật TP.HCM,Lý do kỳ lạ khiến Leicester City vẫn chờ sa thải Van Nistelrooy đã được tiết lộ.,Báo Mới,Thể thao,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.5773458811982682,0.5773458811982682,True,TP,0.5773458811982682,,86,18,0,0,0,1,1,1,long,no_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.2024623803009576,0.2584615384615384
article_1941,CLB Bình Định xuống hạng Nhất: 'Nỗi đau' được báo trước - Tạp chí Một Thế Giới,"Thông tin này có vẻ nghịch lý đối với những ai không quan tâm đến bóng đá, nhưng ngược lại, điều này trở nên hợp lý trong môi trường bóng đá Việt Nam, nơi tiêu nhiều hơn thu...",Báo Mới,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4903137169935369,0.4903137169935369,True,TN,0.5096862830064631,,78,17,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.2584615384615384
article_1944,Bế mạc Giải pickleball gia đình Điện Biên năm 2025 - Báo Văn hóa,"Ngày 22.6, tại nhà luyện tập Sân vận động tỉnh Điện Biên đã diễn ra các trận chung kết và lễ bế mạc trao thưởng của Giải pickleball gia đình tỉnh Điện Biên lần thứ I, năm 2025.",Báo Mới,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2409525486512568,0.2409525486512568,True,TN,0.7590474513487432,,64,14,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2024623803009576,0.2584615384615384
article_1954,Khởi tranh Giải Vô địch Taekwondo các lứa tuổi trẻ quốc gia năm 2025 - Chuyên trang Công an Đà Nẵng - Báo Công an Nhân dân,"Tối 21-6, tại nhà thi đấu quận Gò Vấp (thành phố Hồ Chí Minh), Liên đoàn Taekwondo Việt Nam (VTF) phối hợp cùng Sở Văn hóa và Thể thao thành phố Hồ Chí Minh tổ chức khai mạc Giải Vô địch Taekwondo các lứa tuổi trẻ quốc gia năm 2025 và Giải Taekwondo quốc tế Việt Nam mở rộng CJ năm 2025 - một sự kiện G1 của Taekwondo Thế giới.",Báo Mới,Thể thao,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.122105979906166,0.122105979906166,True,TN,0.877894020093834,,122,27,0,0,1,0,0,0,very_long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2024623803009576,0.2584615384615384
article_1961,Ngọc Khuê: 'Chồng giúp tôi mở lòng sau một lần đổ vỡ',"Ca sĩ Ngọc Khuê nói DJ Huy Ngô luôn lắng nghe và thấu hiểu, khiến chị tin vào hôn nhân dù đã ""một lần đò"".",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.6770421399936372,0.6770421399936372,False,FP,0.6770421399936372,31.0,53,12,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1973,Những cách phối đẹp với áo hai dây,Mặc áo hai dây cùng chân váy maxi theo phong cách boho là một trong những kiểu phối tạo nên vẻ ngoài hấp dẫn.,VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4421290001416002,0.4421290001416002,True,TN,0.5578709998583997,,34,8,0,0,0,1,0,0,very_short,no_question,has_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1974,'Đặng Thùy Trâm và cuốn nhật ký thứ ba' (kỳ cuối): Nỗi đau ở lại,Đặng Kim Trâm - em gái liệt sĩ Đặng Thùy Trâm - vẫn hy vọng có sự nhầm lẫn khi nhận giấy báo tử của chị gái.,VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4200844600177842,0.4200844600177842,True,TN,0.5799155399822158,,64,15,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1975,Ngô Thanh Vân mở tiệc đón con sắp chào đời,"TP HCMNgô Thanh Vân cùng ông xã Huy Trần mở tiệc ""baby shower"" chuẩn bị đón con đầu lòng - bé Gạo.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.615053631963003,0.615053631963003,False,FP,0.615053631963003,60.0,42,10,0,0,0,0,0,1,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1977,Hoa hậu Phương Linh: 'Tôi không ngại xăm mình',Khánh HòaNguyễn Hoàng Phương Linh - tân Hoa hậu Hoàn vũ Việt Nam - nói hình xăm nhỏ ở tay nhắc nhở bản thân biết trân trọng cuộc sống hơn.,VnExpress,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.6372258378481593,0.6372258378481593,True,TP,0.6372258378481593,,46,9,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1982,Người mẫu Lê Thu Trang nhận lời cầu hôn,Khánh HòaThu Trang - quán quân The New Mentor 2023 - xúc động khi bạn trai Quang Sơn cầu hôn tại sân khấu Hoa hậu Hoàn vũ Việt Nam 2025.,VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5851592154589859,0.5851592154589859,False,FP,0.5851592154589859,79.0,39,9,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1993,'Một tháng ở Nam kỳ' của nhà báo Phạm Quỳnh,"Nhà báo Phạm Quỳnh cho rằng Nam kỳ đầu thế kỷ 20 là vùng đất ""mới đủ đường"", con người luôn tiến thủ, không bận lòng những gì đã qua.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3137773929718655,0.3137773929718655,True,TN,0.6862226070281345,,43,10,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1998,Gu mặc của 'Tài tử đẹp trai nhất thế giới',Paing Takhon - diễn viên Myanmar đẹp trai nhất thế giới năm 2021 - theo đuổi phong cách thanh lịch và năng động.,VnExpress,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7191653955997632,0.7191653955997632,True,TP,0.7191653955997632,,42,10,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_2001,'Đặng Thùy Trâm và cuốn nhật ký thứ ba' (kỳ 3): Nhớ chị Thùy,"Đặng Phương Trâm - em gái bác sĩ Đặng Thùy Trâm - nhớ chị mình ""đoan trang thùy mị, là người sống rất nghiêm túc và nội tâm sâu sắc"".",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3858027104534872,0.3858027104534872,True,TN,0.6141972895465129,,60,14,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_2002,Dấu ấn Xuân Hạnh khi giữ vương miện Miss Cosmo,"Xuân Hạnh đắt show thời trang, làm MC, ca sĩ trong hơn một năm giữ vai trò Hoa hậu hoàn vũ Việt Nam.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.570224181794571,0.570224181794571,False,FP,0.570224181794571,88.0,46,10,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_2004,Ôn Triệu Luân hạnh phúc bên người vợ thứ ba,"Ôn Triệu Luân, tài tử Hong Kong đóng ""Nghĩa bất dung tình"", biết ơn vợ cùng anh vượt khó khăn.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5992620329183146,0.5992620329183146,False,FP,0.5992620329183146,71.0,43,10,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_2007,Phim kinh dị '28 Years Later' nhận phản hồi tốt,"Phim kinh dị ""28 Years Later"" gây bất ngờ với giới chuyên môn nhờ nội dung xúc động, góc máy sáng tạo và diễn xuất của dàn diễn viên.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.60712452168465,0.60712452168465,False,FP,0.60712452168465,67.0,47,10,0,0,1,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_2012,Vì sao muốn thành công và hạnh phúc phải nâng trình giao tiếp?,"Các tác giả sách 'Nói sao cho chạm lòng người?' đều tin rằng kỹ năng giao tiếp thực thụ không bắt đầu từ miệng, mà xuất phát từ trái tim khi lời nói có thể kiến tạo những điều tốt đẹp hoặc hủy hoại những điều quý giá.",Tuổi Trẻ,Văn hóa & Nghệ thuật,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7291671884217951,0.7291671884217951,True,TP,0.7291671884217951,,62,13,1,0,0,1,1,0,medium,has_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.2904564315352697,0.1538461538461538
